
815429	55	986	-150	-4	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
815449	59	989	-147	-4	-1	0	3025	9709	80	90	90	0	0	0	-1	1	
815469	57	987	-144	-4	-1	0	3025	9709	80	90	90	0	0	0	-1	1	
815489	50	989	-140	-4	0	0	3025	9709	80	90	90	0	0	0	-1	1	
815509	55	987	-143	-4	-2	0	3025	9709	80	90	90	0	0	0	-1	1	
815529	55	987	-143	-4	-2	0	3025	9709	80	90	90	0	0	0	-1	1	
815549	53	986	-140	-4	-1	0	3025	9709	80	90	90	0	0	0	-1	1	
815569	60	986	-138	-3	-1	0	3025	9709	80	90	90	0	0	0	-1	1	
815589	56	986	-144	-3	-1	0	3025	9709	80	90	90	0	0	0	-1	1	
815609	55	988	-145	-3	0	0	3025	9709	80	90	90	0	0	0	-1	1	
815629	57	986	-143	-3	-1	0	3026	9709	80	90	90	0	0	0	-1	0	
815649	55	985	-149	-3	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
815669	58	983	-147	-3	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
815689	55	987	-151	-3	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
815709	54	987	-147	-4	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
815729	60	988	-147	-3	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
815749	54	989	-150	-4	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
815769	55	985	-145	-4	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
815838	54	987	-144	-4	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
815838	54	987	-144	-4	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
815838	54	987	-144	-4	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
815849	54	987	-144	-4	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
815869	57	986	-145	-4	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
815889	52	983	-139	-4	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
815909	50	986	-142	-3	0	0	3027	9709	80	90	90	0	0	0	-2	0	
815929	62	985	-143	-3	-1	0	3028	9709	80	90	90	0	0	0	-2	0	
815949	57	988	-144	-3	-1	0	3028	9709	80	90	90	0	0	0	-2	0	
815969	51	988	-147	-3	0	0	3028	9709	80	90	90	0	0	0	-2	0	
815989	55	991	-150	-4	-1	0	3028	9709	80	90	90	0	0	0	-2	0	
816009	51	988	-149	-4	-1	0	3028	9709	80	90	90	0	0	0	-2	0	
816029	52	987	-138	-3	-1	0	3028	9709	80	90	90	0	0	0	-2	0	
816049	54	986	-148	-4	-1	0	3028	9709	80	90	90	0	0	0	-2	0	
816069	56	986	-146	-4	-2	0	3028	9709	80	90	90	0	0	0	-2	0	
816089	57	988	-145	-4	-1	0	3029	9709	80	90	90	0	0	0	-2	0	
816109	57	989	-145	-4	-1	0	3029	9709	80	90	90	0	0	0	-2	0	
816129	54	987	-143	-4	-1	0	3029	9709	80	90	90	0	0	0	-2	0	
816149	56	986	-141	-4	-1	0	3029	9709	80	90	90	0	0	0	-2	0	
816169	53	985	-142	-4	-1	0	3029	9709	80	90	90	0	0	0	-2	0	
816189	57	985	-141	-3	-2	0	3029	9709	80	90	90	0	0	0	-2	0	
816209	54	987	-141	-3	-1	0	3029	9709	80	90	90	0	0	0	-2	0	
816282	59	986	-150	-3	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
816282	59	986	-150	-3	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
816282	59	986	-150	-3	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
816289	59	986	-150	-3	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
816309	52	991	-144	-3	0	0	3026	9709	80	90	90	0	0	0	-2	0	
816329	58	988	-148	-4	-2	0	3026	9709	80	90	90	0	0	0	-2	0	
816349	58	986	-148	-4	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
816369	54	987	-150	-4	0	0	3026	9709	80	90	90	0	0	0	-2	0	
816389	57	989	-143	-4	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
816409	55	989	-143	-4	-2	0	3026	9709	80	90	90	0	0	0	-2	0	
816429	55	989	-143	-4	-2	0	3021	9708	80	90	90	0	0	0	-2	1	
816449	56	989	-143	-4	-1	0	3021	9708	80	90	90	0	0	0	-1	1	
816469	61	986	-147	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
816489	57	986	-145	-3	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
816509	54	987	-142	-3	0	0	3022	9708	80	90	90	0	0	0	-1	1	
816529	54	986	-141	-3	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
816549	55	991	-148	-3	-2	0	3023	9708	80	90	90	0	0	0	-1	1	
816569	55	985	-148	-3	-1	0	3023	9708	80	90	90	0	0	0	-1	1	
816589	60	993	-144	-4	0	0	3023	9709	80	90	90	0	0	0	-1	1	
816609	50	986	-141	-3	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
816629	52	984	-150	-4	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
816649	53	987	-148	-4	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
816669	59	990	-141	-4	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
816744	59	990	-141	-4	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
816745	59	990	-141	-4	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
816746	59	990	-141	-4	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
816749	59	990	-141	-4	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
816769	59	984	-148	-4	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
816789	59	985	-140	-3	0	0	3025	9709	80	90	90	0	0	0	-2	0	
816809	57	986	-142	-3	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
816829	59	989	-148	-3	-2	0	3026	9709	80	90	90	0	0	0	-2	0	
816849	62	987	-151	-3	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
816869	58	987	-149	-3	0	0	3026	9709	80	90	90	0	0	0	-2	0	
816889	56	988	-149	-3	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
816909	50	985	-150	-4	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
816929	56	986	-147	-4	0	0	3027	9709	80	90	90	0	0	0	-2	0	
816949	57	989	-152	-4	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
816969	59	986	-146	-4	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
816989	56	990	-145	-4	-1	0	3020	9708	80	90	90	0	0	0	-2	1	
817009	54	988	-144	-4	0	0	3020	9708	80	90	90	0	0	0	-1	1	
817029	53	986	-143	-4	-1	0	3021	9708	80	90	90	0	0	0	-1	1	
817049	57	985	-143	-4	-1	0	3021	9708	80	90	90	0	0	0	-1	1	
817069	57	986	-143	-3	-1	0	3021	9708	80	90	90	0	0	0	-1	1	
817089	58	985	-145	-3	-1	0	3021	9708	80	90	90	0	0	0	-1	1	
817109	56	985	-149	-3	-1	0	3022	9709	80	90	90	0	0	0	-1	1	
817186	54	990	-149	-3	-1	0	3022	9709	80	90	90	0	0	0	-1	1	
817187	54	990	-149	-3	-1	0	3022	9709	80	90	90	0	0	0	-1	1	
817188	54	990	-149	-3	-1	0	3022	9709	80	90	90	0	0	0	-1	1	
817189	54	990	-149	-3	-1	0	3022	9709	80	90	90	0	0	0	-1	1	
817209	56	989	-147	-3	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
817229	51	989	-144	-4	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
817249	53	986	-149	-4	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
817269	59	988	-149	-4	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
817289	54	984	-142	-4	-1	0	3024	9709	80	90	90	0	0	0	-2	0	
817309	54	987	-143	-4	-1	0	3024	9709	80	90	90	0	0	0	-2	0	
817329	56	987	-144	-4	-2	0	3025	9709	80	90	90	0	0	0	-2	0	
817349	61	986	-145	-4	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
817369	55	989	-148	-3	0	0	3025	9709	80	90	90	0	0	0	-2	0	
817389	58	989	-143	-3	0	0	3025	9709	80	90	90	0	0	0	-2	0	
817409	52	988	-147	-3	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
817429	56	987	-143	-4	0	0	3025	9709	80	90	90	0	0	0	-2	0	
817449	56	989	-142	-3	0	0	3026	9709	80	90	90	0	0	0	-2	0	
817469	55	988	-143	-3	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
817489	53	987	-148	-4	0	0	3026	9709	80	90	90	0	0	0	-2	0	
817509	56	987	-148	-4	0	0	3026	9709	80	90	90	0	0	0	-2	0	
817529	53	989	-145	-4	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
817549	54	985	-146	-4	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
817625	56	988	-146	-4	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
817625	56	988	-146	-4	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
817627	56	988	-146	-4	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
817629	56	988	-146	-4	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
817649	55	985	-142	-3	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
817669	56	987	-142	-4	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
817689	51	984	-142	-3	-1	0	3023	9709	80	90	90	0	0	0	-2	0	
817711	48	984	-146	-3	-1	0	3023	9709	80	90	90	0	0	0	-2	1	
817729	55	989	-151	-3	-2	0	3023	9709	80	90	90	0	0	0	-1	1	
817749	58	984	-149	-3	-1	0	3023	9709	80	90	90	0	0	0	-1	1	
817769	53	989	-147	-3	-1	0	3023	9709	80	90	90	0	0	0	-1	1	
817789	54	991	-144	-3	0	0	3023	9709	80	90	90	0	0	0	-1	1	
817809	52	990	-138	-4	-1	0	3023	9709	80	90	90	0	0	0	-1	1	
817829	55	986	-141	-4	-1	0	3023	9709	80	90	90	0	0	0	-1	1	
817849	59	988	-149	-4	-2	0	3024	9709	80	90	90	0	0	0	-1	1	
817869	65	988	-150	-3	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
817889	57	991	-147	-4	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
817909	54	986	-141	-3	0	0	3024	9709	80	90	90	0	0	0	-1	1	
817929	51	987	-142	-3	-2	0	3025	9709	80	90	90	0	0	0	-2	0	
817949	54	982	-140	-4	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
817969	65	986	-147	-4	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
817989	57	990	-142	-3	0	0	3025	9709	80	90	90	0	0	0	-2	0	
818058	58	987	-151	-4	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
818059	58	987	-151	-4	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
818060	58	987	-151	-4	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
818069	58	987	-151	-4	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
818089	56	987	-148	-4	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
818109	50	989	-145	-4	0	0	3026	9709	80	90	90	0	0	0	-2	0	
818129	54	987	-147	-4	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
818149	51	989	-148	-4	-2	0	3026	9709	80	90	90	0	0	0	-2	0	
818169	60	987	-140	-4	-1	0	3026	9709	80	90	90	0	0	0	-2	0	
818189	55	986	-145	-4	0	0	3027	9709	80	90	90	0	0	0	-2	0	
818209	53	987	-139	-4	0	0	3027	9709	80	90	90	0	0	0	-2	0	
818229	55	987	-134	-4	-2	0	3027	9709	80	90	90	0	0	0	-2	0	
818249	54	989	-142	-3	-2	0	3027	9709	80	90	90	0	0	0	-2	0	
818269	56	985	-144	-4	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
818289	58	985	-145	-3	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
818309	58	986	-143	-3	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
818329	56	987	-139	-3	-1	0	3027	9709	80	90	90	0	0	0	-2	0	
818349	57	988	-146	-3	-2	0	3028	9709	80	90	90	0	0	0	-2	0	
818369	59	983	-152	-3	-1	0	3028	9709	80	90	90	0	0	0	-2	0	
818389	57	990	-150	-3	0	0	3019	9708	80	90	90	0	0	0	-2	1	
818409	57	989	-147	-4	-1	0	3019	9708	80	90	90	0	0	0	-1	1	
818429	55	987	-142	-4	-1	0	3015	9708	80	90	90	0	0	0	-1	1	
818501	58	983	-147	-4	-1	0	3017	9708	80	90	90	0	0	0	-1	1	
818501	58	983	-147	-4	-1	0	3017	9708	80	90	90	0	0	0	-1	1	
818503	58	983	-147	-4	-1	0	3017	9708	80	90	90	0	0	0	-1	1	
818509	58	983	-147	-4	-1	0	3017	9708	80	90	90	0	0	0	-1	1	
818529	54	990	-143	-4	-1	0	3018	9708	80	90	90	0	0	0	-1	1	
818549	56	990	-143	-4	-1	0	3018	9708	80	90	90	0	0	0	-1	1	
818569	58	989	-139	-4	-1	0	3019	9708	80	90	90	0	0	0	-1	1	
818589	59	987	-143	-3	-1	0	3019	9708	80	90	90	0	0	0	-1	1	
818609	58	989	-147	-4	0	0	3019	9708	80	90	90	0	0	0	-1	1	
818629	56	991	-146	-4	0	0	3019	9708	80	90	90	0	0	0	-1	1	
818649	56	986	-143	-4	-1	0	3020	9708	80	90	90	0	0	0	-1	1	
818669	54	986	-143	-4	-1	0	3020	9708	80	90	90	0	0	0	-1	1	
818689	54	989	-145	-4	-1	0	3021	9708	80	90	90	0	0	0	-1	1	
818709	52	989	-147	-4	-1	0	3021	9708	80	90	90	0	0	0	-1	1	
818729	53	989	-148	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
818749	50	986	-152	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
818769	50	986	-152	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
818789	58	990	-147	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
818809	56	984	-142	-4	-1	0	3023	9709	80	90	90	0	0	0	-1	1	
818829	53	986	-143	-4	0	0	3020	9708	80	90	90	0	0	0	-1	1	
818849	54	987	-138	-3	-1	0	3020	9708	80	90	90	0	0	0	-1	1	
818869	55	985	-144	-3	-2	0	3021	9708	80	90	90	0	0	0	-1	1	
818949	55	989	-141	-3	0	0	3022	9708	80	90	90	0	0	0	-1	1	
818950	55	989	-141	-3	0	0	3022	9708	80	90	90	0	0	0	-1	1	
818950	55	989	-141	-3	0	0	3022	9708	80	90	90	0	0	0	-1	1	
818952	55	989	-141	-3	0	0	3022	9708	80	90	90	0	0	0	-1	1	
818969	55	986	-147	-3	0	0	3022	9708	80	90	90	0	0	0	-1	1	
818989	56	988	-146	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
819009	53	986	-148	-3	-1	0	3023	9709	80	90	90	0	0	0	-1	1	
819029	62	985	-144	-4	-1	0	3023	9709	80	90	90	0	0	0	-1	1	
819049	62	985	-144	-4	-1	0	3023	9709	80	90	90	0	0	0	-1	1	
819069	54	987	-146	-4	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
819089	58	983	-147	-4	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
819109	54	982	-145	-4	0	0	3024	9709	80	90	90	0	0	0	-1	1	
819129	58	986	-141	-4	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
819149	60	986	-144	-3	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
819169	57	989	-142	-3	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
819189	58	984	-145	-3	0	0	3025	9709	80	90	90	0	0	0	-2	0	
819209	56	985	-143	-4	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
819229	51	983	-144	-4	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
819249	56	985	-141	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
819269	51	988	-149	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
819289	57	986	-146	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
819309	56	990	-147	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
819386	54	986	-143	-4	-1	0	3014	9707	80	90	90	0	0	0	0	2	
819386	54	986	-143	-4	-1	0	3014	9707	80	90	90	0	0	0	0	2	
819386	54	986	-143	-4	-1	0	3014	9707	80	90	90	0	0	0	0	2	
819389	54	986	-143	-4	-1	0	3014	9707	80	90	90	0	0	0	0	2	
819409	53	988	-140	-4	-1	0	3016	9708	80	90	90	0	0	0	0	1	
819429	54	992	-147	-4	-1	0	3016	9708	80	90	90	0	0	0	0	1	
819449	53	986	-150	-4	-1	0	3017	9708	80	90	90	0	0	0	-1	1	
819469	52	989	-144	-3	-1	0	3018	9708	80	90	90	0	0	0	-1	1	
819489	52	986	-142	-3	-1	0	3018	9708	80	90	90	0	0	0	-1	1	
819509	58	984	-142	-3	-1	0	3019	9708	80	90	90	0	0	0	-1	1	
819529	57	989	-150	-3	-1	0	3019	9708	80	90	90	0	0	0	-1	1	
819549	59	988	-142	-3	-1	0	3015	9708	80	90	90	0	0	0	-1	2	
819569	54	989	-145	-3	0	0	3015	9708	80	90	90	0	0	0	-1	2	
819589	53	990	-143	-3	-1	0	3016	9708	80	90	90	0	0	0	0	1	
819609	56	985	-140	-4	-2	0	3016	9708	80	90	90	0	0	0	0	1	
819629	56	987	-142	-4	0	0	3017	9708	80	90	90	0	0	0	-1	1	
819649	54	985	-149	-4	0	0	3017	9708	80	90	90	0	0	0	-1	1	
819669	56	988	-145	-4	-2	0	3018	9708	80	90	90	0	0	0	-1	1	
819689	56	993	-144	-4	-1	0	3018	9708	80	90	90	0	0	0	-1	1	
819709	59	986	-136	-4	0	0	3019	9708	80	90	90	0	0	0	-1	1	
819729	56	987	-146	-4	-1	0	3020	9708	80	90	90	0	0	0	-1	1	
819749	54	986	-142	-4	-1	0	3020	9708	80	90	90	0	0	0	-1	1	
819769	58	987	-147	-4	-1	0	3020	9708	80	90	90	0	0	0	-1	1	
819841	57	987	-147	-4	-1	0	3020	9708	80	90	90	0	0	0	-1	1	
819841	57	987	-147	-4	-1	0	3020	9708	80	90	90	0	0	0	-1	1	
819843	57	987	-147	-4	-1	0	3020	9708	80	90	90	0	0	0	-1	1	
819849	57	987	-147	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
819869	51	985	-140	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
819889	56	984	-149	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
819909	55	990	-143	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
819929	55	990	-143	-4	-1	0	3022	9709	80	90	90	0	0	0	-1	1	
819949	55	988	-144	-4	-1	0	3022	9709	80	90	90	0	0	0	-1	1	
819969	56	991	-141	-3	-1	0	3023	9709	80	90	90	0	0	0	-1	1	
819989	50	983	-142	-4	-2	0	3023	9709	80	90	90	0	0	0	-1	1	
820009	60	988	-144	-3	-2	0	3023	9709	80	90	90	0	0	0	-1	1	
820029	62	985	-142	-3	-1	0	3023	9709	80	90	90	0	0	0	-1	1	
820049	56	988	-145	-4	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
820069	55	988	-146	-3	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
820089	56	987	-144	-3	-1	0	3024	9709	80	90	90	0	0	0	-2	0	
820109	57	985	-147	-3	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
820129	58	982	-147	-3	-2	0	3025	9709	80	90	90	0	0	0	-2	0	
820149	58	985	-142	-3	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
820169	54	989	-142	-3	0	0	3025	9709	80	90	90	0	0	0	-2	0	
820189	52	988	-145	-4	-1	0	3025	9709	80	90	90	0	0	0	-2	0	
820209	55	989	-147	-4	-1	0	3021	9708	80	90	90	0	0	0	-2	1	
820286	58	991	-148	-4	-1	0	3021	9708	80	90	90	0	0	0	-2	1	
820287	58	991	-148	-4	-1	0	3021	9708	80	90	90	0	0	0	-1	1	
820288	58	991	-148	-4	-1	0	3021	9708	80	90	90	0	0	0	-1	1	
820289	58	991	-148	-4	-1	0	3021	9708	80	90	90	0	0	0	-1	1	
820309	56	988	-145	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
820329	56	986	-146	-3	-2	0	3019	9708	80	90	90	0	0	0	-1	1	
820349	54	987	-147	-3	0	0	3019	9708	80	90	90	0	0	0	-1	1	
820369	58	987	-137	-3	-1	0	3019	9708	80	90	90	0	0	0	-1	1	
820389	59	985	-147	-3	-2	0	3020	9708	80	90	90	0	0	0	-1	1	
820409	59	985	-147	-3	-2	0	3020	9708	80	90	90	0	0	0	-1	1	
820429	53	988	-150	-3	0	0	3020	9708	80	90	90	0	0	0	-1	1	
820449	52	989	-144	-4	-1	0	3021	9708	80	90	90	0	0	0	-1	1	
820469	55	989	-145	-3	-1	0	3021	9708	80	90	90	0	0	0	-1	1	
820489	53	984	-146	-4	-1	0	3021	9708	80	90	90	0	0	0	-1	1	
820509	57	987	-144	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
820529	58	986	-148	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
820549	56	988	-145	-4	0	0	3022	9708	80	90	90	0	0	0	-1	1	
820569	52	988	-145	-4	-1	0	3018	9708	80	90	90	0	0	0	-1	1	
820589	53	987	-143	-4	-1	0	3018	9708	80	90	90	0	0	0	-1	1	
820609	59	984	-145	-4	-2	0	3019	9708	80	90	90	0	0	0	-1	1	
820629	55	985	-143	-4	0	0	3019	9708	80	90	90	0	0	0	-1	1	
820649	58	990	-135	-4	0	0	3020	9708	80	90	90	0	0	0	-1	1	
820722	51	988	-142	-3	-2	0	3021	9708	80	90	90	0	0	0	-1	1	
820722	51	988	-142	-3	-2	0	3021	9708	80	90	90	0	0	0	-1	1	
820724	51	988	-142	-3	-2	0	3021	9708	80	90	90	0	0	0	-1	1	
820729	51	988	-142	-3	-2	0	3021	9708	80	90	90	0	0	0	-1	1	
820749	59	988	-146	-3	0	0	3022	9708	80	90	90	0	0	0	-1	1	
820769	56	988	-141	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
820789	55	987	-144	-4	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
820809	57	991	-147	-3	-1	0	3022	9708	80	90	90	0	0	0	-1	1	
820829	60	988	-147	-4	-1	0	3023	9708	80	90	90	0	0	0	-1	1	
820849	56	986	-148	-4	-1	0	3023	9708	80	90	90	0	0	0	-1	1	
820869	55	985	-146	-4	0	0	3023	9708	80	90	90	0	0	0	-1	1	
820889	57	986	-142	-4	-2	0	3023	9708	80	90	90	0	0	0	-1	1	
820909	54	987	-143	-4	-2	0	3024	9708	80	90	90	0	0	0	-1	1	
820929	57	985	-142	-4	-1	0	3024	9708	80	90	90	0	0	0	-1	1	
820949	53	990	-143	-4	0	0	3024	9708	80	90	90	0	0	0	-1	1	
820969	53	992	-143	-4	-1	0	3024	9708	80	90	90	0	0	0	-1	1	
820989	54	985	-144	-4	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
821009	56	987	-147	-3	-1	0	3024	9709	80	90	90	0	0	0	-1	1	
821029	55	985	-145	-3	-1	0	3025	9709	80	90	90	0	0	0	-1	1	
